Subject,Subject_Unique,Age,Gender,Method,preterm,Session,Condition,stimulus,trial_num,LT,trial_error,session_error,session_error_type,Language,Lab,days_between_sessions,log_lt,N_below_threshold_lt,N_IDS,N_ADS,total_trial_n
b7147,babylab-potsdam:b7147,217,F,HPP,term,2,IDS,IDS1,5,14.74,noerror,noerror,NA,German,babylab-potsdam,7,2.6905648867611904,0,8,8,16
b7147,babylab-potsdam:b7147,217,F,HPP,term,2,ADS,ADS1,6,13.206,noerror,noerror,NA,German,babylab-potsdam,7,2.5806712717723794,0,8,8,16
b7147,babylab-potsdam:b7147,217,F,HPP,term,2,IDS,IDS3,7,12.871,noerror,noerror,NA,German,babylab-potsdam,7,2.5549767186672407,0,8,8,16
b7147,babylab-potsdam:b7147,217,F,HPP,term,2,ADS,ADS3,8,4.424,noerror,noerror,NA,German,babylab-potsdam,7,1.4870442642200337,0,8,8,16
b7147,babylab-potsdam:b7147,217,F,HPP,term,2,IDS,IDS2,9,5.048,noerror,noerror,NA,German,babylab-potsdam,7,1.6189921252389121,0,8,8,16
b7147,babylab-potsdam:b7147,217,F,HPP,term,2,ADS,ADS2,10,3.724,noerror,noerror,NA,German,babylab-potsdam,7,1.3147983594148207,0,8,8,16
b7147,babylab-potsdam:b7147,217,F,HPP,term,2,ADS,ADS4,11,2.228,noerror,noerror,NA,German,babylab-potsdam,7,0.8011043220650377,0,8,8,16
b7147,babylab-potsdam:b7147,217,F,HPP,term,2,IDS,IDS4,12,2.29,noerror,noerror,NA,German,babylab-potsdam,7,0.8285518175661483,0,8,8,16
b7147,babylab-potsdam:b7147,217,F,HPP,term,2,ADS,ADS6,13,11.068,noerror,noerror,NA,German,babylab-potsdam,7,2.4040580619246796,0,8,8,16
b7147,babylab-potsdam:b7147,217,F,HPP,term,2,IDS,IDS6,14,2.877,noerror,noerror,NA,German,babylab-potsdam,7,1.0567480845694108,0,8,8,16
b7147,babylab-potsdam:b7147,217,F,HPP,term,2,ADS,ADS8,15,2.964,noerror,noerror,NA,German,babylab-potsdam,7,1.0865397074338405,0,8,8,16
b7147,babylab-potsdam:b7147,217,F,HPP,term,2,IDS,IDS8,16,12.979,noerror,noerror,NA,German,babylab-potsdam,7,2.5633326667056218,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,IDS,IDS1,1,16.115,noerror,noerror,NA,German,babylab-potsdam,11,2.779750515267401,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,ADS,ADS1,2,13.303,noerror,noerror,NA,German,babylab-potsdam,11,2.5879895737017686,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,IDS,IDS2,3,5.283,noerror,noerror,NA,German,babylab-potsdam,11,1.6644941181821789,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,ADS,ADS2,4,13.248,noerror,noerror,NA,German,babylab-potsdam,11,2.583846597642904,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,ADS,ADS3,5,3.946,noerror,noerror,NA,German,babylab-potsdam,11,1.3727024076004237,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,IDS,IDS3,6,8.542,noerror,noerror,NA,German,babylab-potsdam,11,2.1449951724192746,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,IDS,IDS4,7,11.655,noerror,noerror,NA,German,babylab-potsdam,11,2.4557352724877206,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,ADS,ADS4,8,13.921,noerror,noerror,NA,German,babylab-potsdam,11,2.6333984914064303,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,ADS,ADS5,9,8.928,noerror,noerror,NA,German,babylab-potsdam,11,2.189192405638955,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,IDS,IDS5,10,6.238,noerror,noerror,NA,German,babylab-potsdam,11,1.8306596181856116,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,ADS,ADS6,11,6.147,noerror,noerror,NA,German,babylab-potsdam,11,1.8159641579248724,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,IDS,IDS6,12,10.802,noerror,noerror,NA,German,babylab-potsdam,11,2.379731302170699,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,IDS,IDS7,13,8.716,noerror,noerror,NA,German,babylab-potsdam,11,2.1651604170823733,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,ADS,ADS7,14,6.682,noerror,noerror,NA,German,babylab-potsdam,11,1.8994173439345647,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,ADS,ADS8,15,3.882,noerror,noerror,NA,German,babylab-potsdam,11,1.3563504847468186,0,8,8,16
b7149,babylab-potsdam:b7149,231,M,HPP,term,1,IDS,IDS8,16,5.76,noerror,noerror,NA,German,babylab-potsdam,11,1.7509374747078,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,IDS,IDS1,1,12.044,noerror,noerror,NA,German,babylab-potsdam,9,2.4885666106194875,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,ADS,ADS1,2,14.903,noerror,noerror,NA,German,babylab-potsdam,9,2.701562534966656,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,IDS,IDS2,3,16.168,noerror,noerror,NA,German,babylab-potsdam,9,2.7830339801013197,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,ADS,ADS2,4,5.534,noerror,noerror,NA,German,babylab-potsdam,9,1.7109108813647342,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,ADS,ADS3,5,12.257,noerror,noerror,NA,German,babylab-potsdam,9,2.506097202359028,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,IDS,IDS3,6,5.739,noerror,noerror,NA,German,babylab-potsdam,9,1.7472849791262255,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,IDS,IDS4,7,12.285,noerror,noerror,NA,German,babylab-potsdam,9,2.5083790059731426,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,ADS,ADS4,8,3.272,noerror,noerror,NA,German,babylab-potsdam,9,1.1854014187405006,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,ADS,ADS5,9,3.608,noerror,noerror,NA,German,babylab-potsdam,9,1.2831536022003773,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,IDS,IDS5,10,10.169,noerror,noerror,NA,German,babylab-potsdam,9,2.3193438768090004,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,ADS,ADS6,11,2.629,noerror,noerror,NA,German,babylab-potsdam,9,0.9666035457477442,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,IDS,IDS6,12,15.151,noerror,noerror,NA,German,babylab-potsdam,9,2.7180665363776986,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,IDS,IDS7,13,4.53,noerror,noerror,NA,German,babylab-potsdam,9,1.5107219394949427,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,ADS,ADS7,14,3.399,noerror,noerror,NA,German,babylab-potsdam,9,1.223481270713979,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,ADS,ADS8,15,2.238,noerror,noerror,NA,German,babylab-potsdam,9,0.8055826098897335,0,8,8,16
b7151,babylab-potsdam:b7151,232,F,HPP,term,1,IDS,IDS8,16,2.977,noerror,noerror,NA,German,babylab-potsdam,9,1.0909160820336392,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,ADS,ADS5,1,16.383,noerror,noerror,NA,German,babylab-potsdam,10,2.7962442118381263,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,IDS,IDS5,2,12.262,noerror,noerror,NA,German,babylab-potsdam,10,2.5065050493404963,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,IDS,IDS7,3,14.123,noerror,noerror,NA,German,babylab-potsdam,10,2.6478046740869265,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,ADS,ADS7,4,17.227,noerror,noerror,NA,German,babylab-potsdam,10,2.846477920464232,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,IDS,IDS1,5,16.937,noerror,noerror,NA,German,babylab-potsdam,10,2.829500577908984,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,ADS,ADS1,6,17.711,noerror,noerror,NA,German,babylab-potsdam,10,2.874185915474495,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,IDS,IDS3,7,13.149,noerror,noerror,NA,German,babylab-potsdam,10,2.5763457101047815,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,ADS,ADS3,8,7.883,noerror,noerror,NA,German,babylab-potsdam,10,2.064708542077771,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,IDS,IDS2,9,17.998,noerror,noerror,NA,German,babylab-potsdam,10,2.890260640611757,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,ADS,ADS2,10,3.002,noerror,noerror,NA,German,babylab-potsdam,10,1.0992787332112701,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,ADS,ADS4,11,16.442,noerror,noerror,NA,German,babylab-potsdam,10,2.7998390367299417,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,IDS,IDS4,12,9.736,noerror,noerror,NA,German,babylab-potsdam,10,2.275830355685226,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,ADS,ADS6,13,13.103,noerror,noerror,NA,German,babylab-potsdam,10,2.5728412116224484,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,IDS,IDS6,14,4.81,noerror,noerror,NA,German,babylab-potsdam,10,1.5706970841176697,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,ADS,ADS8,15,4.418,noerror,noerror,NA,German,babylab-potsdam,10,1.4856871049979254,0,8,8,16
b7155,babylab-potsdam:b7155,207,M,HPP,term,1,IDS,IDS8,16,6.34,noerror,noerror,NA,German,babylab-potsdam,10,1.8468787684491346,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,ADS,ADS5,1,18,noerror,noerror,NA,German,babylab-potsdam,10,2.8903717578961645,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,IDS,IDS5,2,17.332,noerror,noerror,NA,German,babylab-potsdam,10,2.852554503877663,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,IDS,IDS7,3,13.799,noerror,noerror,NA,German,babylab-potsdam,10,2.6245961257694175,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,ADS,ADS7,4,17.28,noerror,noerror,NA,German,babylab-potsdam,10,2.8495497633759097,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,IDS,IDS1,5,11.48,noerror,noerror,NA,German,babylab-potsdam,10,2.4406063908914204,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,ADS,ADS1,6,16.392,noerror,noerror,NA,German,babylab-potsdam,10,2.7967934109365986,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,IDS,IDS3,7,4.664,noerror,noerror,NA,German,babylab-potsdam,10,1.5398734490481911,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,ADS,ADS3,8,7.544,noerror,noerror,NA,German,babylab-potsdam,10,2.020752545331156,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,IDS,IDS2,9,8.976,noerror,noerror,NA,German,babylab-potsdam,10,2.1945543487803407,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,ADS,ADS2,10,10.704,noerror,noerror,NA,German,babylab-potsdam,10,2.3706175033858727,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,ADS,ADS4,11,18,noerror,noerror,NA,German,babylab-potsdam,10,2.8903717578961645,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,IDS,IDS4,12,18,noerror,noerror,NA,German,babylab-potsdam,10,2.8903717578961645,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,ADS,ADS6,13,16.836,noerror,noerror,NA,German,babylab-potsdam,10,2.823519450908324,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,IDS,IDS6,14,8.467,noerror,noerror,NA,German,babylab-potsdam,10,2.1361762546601404,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,ADS,ADS8,15,7.653,noerror,noerror,NA,German,babylab-potsdam,10,2.035097727827784,0,8,8,16
b7155,babylab-potsdam:b7155,217,M,HPP,term,2,IDS,IDS8,16,9.207,noerror,noerror,NA,German,babylab-potsdam,10,2.219964064305709,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,IDS,IDS5,1,15.43,noerror,noerror,NA,German,babylab-potsdam,7,2.7363136663750693,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,ADS,ADS5,2,10.982,noerror,noerror,NA,German,babylab-potsdam,7,2.3962575688566807,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,ADS,ADS7,3,9.005,noerror,noerror,NA,German,babylab-potsdam,7,2.1977799786279193,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,IDS,IDS7,4,18,noerror,noerror,NA,German,babylab-potsdam,7,2.8903717578961645,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,ADS,ADS1,5,15.534,noerror,noerror,NA,German,babylab-potsdam,7,2.7430311699974554,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,IDS,IDS1,6,16.536,noerror,noerror,NA,German,babylab-potsdam,7,2.805539822379467,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,ADS,ADS3,7,8.254,noerror,noerror,NA,German,babylab-potsdam,7,2.11069793133039,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,IDS,IDS3,8,6.986,noerror,noerror,NA,German,babylab-potsdam,7,1.9439081463846402,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,ADS,ADS2,9,7.586,noerror,noerror,NA,German,babylab-potsdam,7,2.0263044432667074,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,IDS,IDS2,10,13.528,noerror,noerror,NA,German,babylab-potsdam,7,2.6047616115962793,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,IDS,IDS4,11,14.584,noerror,noerror,NA,German,babylab-potsdam,7,2.679925037376362,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,ADS,ADS4,12,16.11,noerror,noerror,NA,German,babylab-potsdam,7,2.779440197188883,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,IDS,IDS6,13,8.083,noerror,noerror,NA,German,babylab-potsdam,7,2.0897630907517075,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,ADS,ADS6,14,6.198,noerror,noerror,NA,German,babylab-potsdam,7,1.8242266593655565,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,IDS,IDS8,15,5.028,noerror,noerror,NA,German,babylab-potsdam,7,1.615022290728001,0,8,8,16
b7171,babylab-potsdam:b7171,205,M,HPP,term,1,ADS,ADS8,16,12.212,noerror,noerror,NA,German,babylab-potsdam,7,2.5024190748726314,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,IDS,IDS5,1,17.384,noerror,noerror,NA,German,babylab-potsdam,11,2.8555502429541284,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,ADS,ADS5,2,15.418,noerror,noerror,NA,German,babylab-potsdam,11,2.73553565803707,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,ADS,ADS7,3,9.345,noerror,noerror,NA,German,babylab-potsdam,11,2.2348414409075263,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,IDS,IDS7,4,17.419,noerror,noerror,NA,German,babylab-potsdam,11,2.8575615644953247,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,ADS,ADS1,5,13.211,noerror,noerror,NA,German,babylab-potsdam,11,2.581049815896217,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,IDS,IDS1,6,14.931,noerror,noerror,NA,German,babylab-potsdam,11,2.703439588544527,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,ADS,ADS3,7,10.448,noerror,noerror,NA,German,babylab-potsdam,11,2.3464105725340754,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,IDS,IDS3,8,12.148,noerror,noerror,NA,German,babylab-potsdam,11,2.4971645471835022,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,ADS,ADS2,9,4.466,noerror,noerror,NA,German,babylab-potsdam,11,1.4964931534179662,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,IDS,IDS2,10,7.796,noerror,noerror,NA,German,babylab-potsdam,11,2.0536107816453146,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,IDS,IDS4,11,3.324,noerror,noerror,NA,German,babylab-potsdam,11,1.2011688769932016,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,ADS,ADS4,12,6.837,noerror,noerror,NA,German,babylab-potsdam,11,1.9223490389316569,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,IDS,IDS6,13,11.935,noerror,noerror,NA,German,babylab-potsdam,11,2.4794752597907936,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,ADS,ADS6,14,4.15,noerror,noerror,NA,German,babylab-potsdam,11,1.423108334242607,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,IDS,IDS8,15,2.019,noerror,noerror,NA,German,babylab-potsdam,11,0.7026023393307005,0,8,8,16
b7172,babylab-potsdam:b7172,194,M,HPP,term,1,ADS,ADS8,16,5.853,noerror,noerror,NA,German,babylab-potsdam,11,1.7669543503090839,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,ADS,ADS5,1,4.715,noerror,noerror,NA,German,babylab-potsdam,35,1.5507489160854209,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,IDS,IDS5,2,2.26,noerror,noerror,NA,German,babylab-potsdam,35,0.8153648132841944,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,IDS,IDS7,3,4.681,noerror,noerror,NA,German,babylab-potsdam,35,1.5435117623179335,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,ADS,ADS7,4,6.537,noerror,noerror,NA,German,babylab-potsdam,35,1.8774783446305925,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,IDS,IDS1,5,3.246,noerror,noerror,NA,German,babylab-potsdam,35,1.1774234690923995,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,ADS,ADS1,6,2.144,noerror,noerror,NA,German,babylab-potsdam,35,0.7626732432085556,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,IDS,IDS3,7,5.106,noerror,noerror,NA,German,babylab-potsdam,35,1.6304163188192922,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,ADS,ADS3,8,2.217,noerror,noerror,NA,German,babylab-potsdam,35,0.7961549306341744,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,IDS,IDS2,9,4.299,noerror,noerror,NA,German,babylab-potsdam,35,1.4583824375141445,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,ADS,ADS2,10,3.609,noerror,noerror,NA,German,babylab-potsdam,35,1.2834307256606514,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,ADS,ADS4,11,3.097,noerror,noerror,NA,German,babylab-potsdam,35,1.1304339009910658,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,IDS,IDS4,12,3.161,noerror,noerror,NA,German,babylab-potsdam,35,1.1508884332334808,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,ADS,ADS6,13,3.46,noerror,noerror,NA,German,babylab-potsdam,35,1.2412685890696329,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,IDS,IDS6,14,7.647,noerror,noerror,NA,German,babylab-potsdam,35,2.034313414062088,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,ADS,ADS8,15,3.093,noerror,noerror,NA,German,babylab-potsdam,35,1.1291414937029325,0,8,8,16
b7184,babylab-potsdam:b7184,226,M,HPP,term,1,IDS,IDS8,16,7.226,noerror,noerror,NA,German,babylab-potsdam,35,1.9776856327254484,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,IDS,IDS1,1,2.63,noerror,noerror,NA,Norwegian,babyling-oslo,14,0.9669838461896731,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,ADS,ADS1,2,7,noerror,noerror,NA,Norwegian,babyling-oslo,14,1.9459101490553132,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,IDS,IDS2,3,2.551,noerror,noerror,NA,Norwegian,babyling-oslo,14,0.9364854391596744,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,ADS,ADS2,4,4.111,noerror,noerror,NA,Norwegian,babyling-oslo,14,1.4136663079157412,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,ADS,ADS3,5,2.723,noerror,noerror,NA,Norwegian,babyling-oslo,14,1.0017342136916225,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,IDS,IDS3,6,3.146,noerror,noerror,NA,Norwegian,babyling-oslo,14,1.146131804636086,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,IDS,IDS4,7,8.43,noerror,noerror,NA,Norwegian,babyling-oslo,14,2.131796772013764,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,ADS,ADS4,8,6.61,noerror,noerror,NA,Norwegian,babyling-oslo,14,1.888583653863595,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,ADS,ADS5,9,7.979,noerror,noerror,NA,Norwegian,babyling-oslo,14,2.076813090326144,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,IDS,IDS5,10,7.26,noerror,noerror,NA,Norwegian,babyling-oslo,14,1.9823798288367047,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,ADS,ADS6,11,3.22,noerror,noerror,NA,Norwegian,babyling-oslo,14,1.169381359556317,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,IDS,IDS6,12,3.294,noerror,noerror,NA,Norwegian,babyling-oslo,14,1.1921026317554486,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,IDS,IDS7,13,3.076,noerror,noerror,NA,Norwegian,babyling-oslo,14,1.1236300516433975,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,ADS,ADS7,14,2.57,noerror,noerror,NA,Norwegian,babyling-oslo,14,0.9439058989071284,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,ADS,ADS8,15,2.207,noerror,noerror,NA,Norwegian,babyling-oslo,14,0.7916341272745993,0,8,8,16
OS_026,babyling-oslo:OS_026,282,M,Eyetracking,term,2,IDS,IDS8,16,8.155,noerror,noerror,NA,Norwegian,babyling-oslo,14,2.0986312360729773,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,ADS,ADS1,1,14.6,noerror,noerror,NA,English,brookes-babylab,7,2.681021528714291,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,IDS,IDS1,2,8.2,noerror,noerror,NA,English,brookes-babylab,7,2.1041341542702074,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,ADS,ADS2,3,17.64,noerror,noerror,NA,English,brookes-babylab,7,2.8701690505786455,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,IDS,IDS2,4,10.83,noerror,noerror,NA,English,brookes-babylab,7,2.382320061012899,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,IDS,IDS3,5,3.74,noerror,noerror,NA,English,brookes-babylab,7,1.3190856114264407,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,ADS,ADS3,6,2.58,noerror,noerror,NA,English,brookes-babylab,7,0.9477893989335261,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,ADS,ADS4,7,2.27,noerror,noerror,NA,English,brookes-babylab,7,0.8197798314933114,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,IDS,IDS4,8,6.89,noerror,noerror,NA,English,brookes-babylab,7,1.9300710850255671,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,IDS,IDS5,9,2.78,noerror,noerror,NA,English,brookes-babylab,7,1.0224509277025455,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,ADS,ADS5,10,3.18,noerror,noerror,NA,English,brookes-babylab,7,1.1568811967920856,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,IDS,IDS6,11,4.78,noerror,noerror,NA,English,brookes-babylab,7,1.5644405465033646,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,ADS,ADS6,12,4.22,noerror,noerror,NA,English,brookes-babylab,7,1.4398351280479205,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,ADS,ADS7,13,2.66,noerror,noerror,NA,English,brookes-babylab,7,0.9783261227936078,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,IDS,IDS7,14,2.48,noerror,noerror,NA,English,brookes-babylab,7,0.9082585601768908,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,IDS,IDS8,15,3.22,noerror,noerror,NA,English,brookes-babylab,7,1.169381359556317,0,8,8,16
MB_103,brookes-babylab:MB_103,368,F,central fixation,term,1,ADS,ADS8,16,13.82,noerror,noerror,NA,English,brookes-babylab,7,2.626116818339524,0,8,8,16
MB_136,brookes-babylab:MB_136,295,M,central fixation,term,1,IDS,IDS5,1,5.62,noerror,noerror,NA,English,brookes-babylab,7,1.7263316639055997,0,8,8,16
MB_136,brookes-babylab:MB_136,295,M,central fixation,term,1,ADS,ADS5,2,10.53,noerror,noerror,NA,English,brookes-babylab,7,2.354228326145884,0,8,8,16
MB_136,brookes-babylab:MB_136,295,M,central fixation,term,1,ADS,ADS7,3,4.83,noerror,noerror,NA,English,brookes-babylab,7,1.5748464676644813,0,8,8,16
MB_136,brookes-babylab:MB_136,295,M,central fixation,term,1,IDS,IDS7,4,7.24,noerror,noerror,NA,English,brookes-babylab,7,1.979621206397625,0,8,8,16
MB_136,brookes-babylab:MB_136,295,M,central fixation,term,1,ADS,ADS1,5,5.26,noerror,noerror,NA,English,brookes-babylab,7,1.6601310267496185,0,8,8,16
MB_136,brookes-babylab:MB_136,295,M,central fixation,term,1,IDS,IDS1,6,6.67,noerror,noerror,NA,English,brookes-babylab,7,1.8976198599275322,0,8,8,16
