"";"Subject";"Age";"Gender";"Method";"preterm";"Session";"Condition";"trial_num";"LT";"trial_error";"session_error";"Language";"Lab"
"1336";"M315";"333";"F";"single-screen";"term";"2";"ADS";2;5,53;"no error";"noerror";"German";"wsi-goettingen"
"1337";"M315";"333";"F";"single-screen";"term";"2";"ADS";3;4,43;"no error";"noerror";"German";"wsi-goettingen"
"1338";"M315";"333";"F";"single-screen";"term";"2";"IDS";4;7,63;"no error";"noerror";"German";"wsi-goettingen"
"1339";"M315";"333";"F";"single-screen";"term";"2";"ADS";5;10,71;"no error";"noerror";"German";"wsi-goettingen"
"1340";"M315";"333";"F";"single-screen";"term";"2";"IDS";6;3,09;"no error";"noerror";"German";"wsi-goettingen"
"1341";"M315";"333";"F";"single-screen";"term";"2";"ADS";7;10,26;"no error";"noerror";"German";"wsi-goettingen"
"1342";"M315";"333";"F";"single-screen";"term";"2";"IDS";8;9,6;"no error";"noerror";"German";"wsi-goettingen"
"1343";"M315";"333";"F";"single-screen";"term";"2";"ADS";9;18;"no error";"noerror";"German";"wsi-goettingen"
"1344";"M315";"333";"F";"single-screen";"term";"2";"IDS";10;5,59;"no error";"noerror";"German";"wsi-goettingen"
"1345";"M315";"333";"F";"single-screen";"term";"2";"IDS";11;3,73;"no error";"noerror";"German";"wsi-goettingen"
"1346";"M315";"333";"F";"single-screen";"term";"2";"ADS";12;16,84;"no error";"noerror";"German";"wsi-goettingen"
"1347";"M315";"333";"F";"single-screen";"term";"2";"IDS";13;1,45;"no error";"noerror";"German";"wsi-goettingen"
"1348";"M315";"333";"F";"single-screen";"term";"2";"ADS";14;0,19;"no error";"noerror";"German";"wsi-goettingen"
"1349";"M315";"333";"F";"single-screen";"term";"2";"IDS";15;2,58;"no error";"noerror";"German";"wsi-goettingen"
"1350";"M315";"333";"F";"single-screen";"term";"2";"ADS";16;3,9;"no error";"noerror";"German";"wsi-goettingen"
"1351";"M316";"282";"M";"single-screen";"term";"1";"training";-2;18;"no error";"noerror";"German";"wsi-goettingen"
"1352";"M316";"282";"M";"single-screen";"term";"1";"training";-1;16,5;"error";"noerror";"German";"wsi-goettingen"
"1353";"M316";"282";"M";"single-screen";"term";"1";"ADS";1;18;"no error";"noerror";"German";"wsi-goettingen"
"1354";"M316";"282";"M";"single-screen";"term";"1";"IDS";2;18;"no error";"noerror";"German";"wsi-goettingen"
"1355";"M316";"282";"M";"single-screen";"term";"1";"IDS";3;13,05;"no error";"noerror";"German";"wsi-goettingen"
"1356";"M316";"282";"M";"single-screen";"term";"1";"ADS";4;3,09;"no error";"noerror";"German";"wsi-goettingen"
"1357";"M316";"282";"M";"single-screen";"term";"1";"IDS";5;10,47;"no error";"noerror";"German";"wsi-goettingen"
"1358";"M316";"282";"M";"single-screen";"term";"1";"ADS";6;2,58;"no error";"noerror";"German";"wsi-goettingen"
"1359";"M316";"282";"M";"single-screen";"term";"1";"IDS";7;7,73;"no error";"noerror";"German";"wsi-goettingen"
"1360";"M316";"282";"M";"single-screen";"term";"1";"ADS";8;2,08;"no error";"noerror";"German";"wsi-goettingen"
"1361";"M316";"282";"M";"single-screen";"term";"1";"IDS";9;1,79;"no error";"noerror";"German";"wsi-goettingen"
"1362";"M316";"282";"M";"single-screen";"term";"1";"ADS";10;18;"no error";"noerror";"German";"wsi-goettingen"
"1363";"M316";"282";"M";"single-screen";"term";"1";"ADS";11;1,66;"no error";"noerror";"German";"wsi-goettingen"
"1364";"M316";"282";"M";"single-screen";"term";"1";"IDS";12;8,89;"no error";"noerror";"German";"wsi-goettingen"
"1365";"M316";"282";"M";"single-screen";"term";"1";"ADS";13;15,03;"no error";"noerror";"German";"wsi-goettingen"
"1366";"M316";"282";"M";"single-screen";"term";"1";"IDS";14;1,66;"error";"noerror";"German";"wsi-goettingen"
"1367";"M316";"282";"M";"single-screen";"term";"1";"ADS";15;6,54;"no error";"noerror";"German";"wsi-goettingen"
"1368";"M316";"282";"M";"single-screen";"term";"1";"IDS";16;15,67;"no error";"noerror";"German";"wsi-goettingen"
"1369";"M316";"289";"M";"single-screen";"term";"2";"training";-2;15,11;"no error";"noerror";"German";"wsi-goettingen"
"1370";"M316";"289";"M";"single-screen";"term";"2";"training";-1;16,22;"no error";"noerror";"German";"wsi-goettingen"
"1371";"M316";"289";"M";"single-screen";"term";"2";"ADS";1;13,02;"no error";"noerror";"German";"wsi-goettingen"
"1372";"M316";"289";"M";"single-screen";"term";"2";"IDS";2;15,55;"no error";"noerror";"German";"wsi-goettingen"
"1373";"M316";"289";"M";"single-screen";"term";"2";"IDS";3;15,13;"no error";"noerror";"German";"wsi-goettingen"
"1374";"M316";"289";"M";"single-screen";"term";"2";"ADS";4;17,29;"no error";"noerror";"German";"wsi-goettingen"
"1375";"M316";"289";"M";"single-screen";"term";"2";"IDS";5;14,5;"no error";"noerror";"German";"wsi-goettingen"
"1376";"M316";"289";"M";"single-screen";"term";"2";"ADS";6;12,61;"no error";"noerror";"German";"wsi-goettingen"
"1377";"M316";"289";"M";"single-screen";"term";"2";"IDS";7;13,29;"no error";"noerror";"German";"wsi-goettingen"
"1378";"M316";"289";"M";"single-screen";"term";"2";"ADS";8;10,04;"no error";"noerror";"German";"wsi-goettingen"
"1379";"M316";"289";"M";"single-screen";"term";"2";"IDS";9;3,63;"no error";"noerror";"German";"wsi-goettingen"
"1380";"M316";"289";"M";"single-screen";"term";"2";"ADS";10;7,4;"no error";"noerror";"German";"wsi-goettingen"
"1381";"M316";"289";"M";"single-screen";"term";"2";"ADS";11;6,14;"no error";"noerror";"German";"wsi-goettingen"
"1382";"M316";"289";"M";"single-screen";"term";"2";"IDS";12;5,36;"no error";"noerror";"German";"wsi-goettingen"
"1383";"M316";"289";"M";"single-screen";"term";"2";"ADS";13;8,12;"no error";"noerror";"German";"wsi-goettingen"
"1384";"M316";"289";"M";"single-screen";"term";"2";"IDS";14;2,24;"no error";"noerror";"German";"wsi-goettingen"
"1385";"M316";"289";"M";"single-screen";"term";"2";"ADS";15;2,74;"no error";"noerror";"German";"wsi-goettingen"
"1386";"M316";"289";"M";"single-screen";"term";"2";"IDS";16;2,33;"no error";"noerror";"German";"wsi-goettingen"
"1387";"M317";"353";"M";"single-screen";"term";"1";"training";-2;15,99;"no error";"noerror";"German";"wsi-goettingen"
"1388";"M317";"353";"M";"single-screen";"term";"1";"training";-1;9,01;"no error";"noerror";"German";"wsi-goettingen"
"1389";"M317";"353";"M";"single-screen";"term";"1";"IDS";1;16,05;"no error";"noerror";"German";"wsi-goettingen"
"1390";"M317";"353";"M";"single-screen";"term";"1";"ADS";2;4,88;"no error";"noerror";"German";"wsi-goettingen"
"1391";"M317";"353";"M";"single-screen";"term";"1";"IDS";3;15,63;"no error";"noerror";"German";"wsi-goettingen"
"1392";"M317";"353";"M";"single-screen";"term";"1";"ADS";4;6,05;"no error";"noerror";"German";"wsi-goettingen"
"1393";"M317";"353";"M";"single-screen";"term";"1";"ADS";5;3,93;"no error";"noerror";"German";"wsi-goettingen"
"1394";"M317";"353";"M";"single-screen";"term";"1";"IDS";6;2,75;"no error";"noerror";"German";"wsi-goettingen"
"1395";"M317";"353";"M";"single-screen";"term";"1";"IDS";7;6,32;"no error";"noerror";"German";"wsi-goettingen"
"1396";"M317";"353";"M";"single-screen";"term";"1";"ADS";8;2,71;"no error";"noerror";"German";"wsi-goettingen"
"1397";"M317";"353";"M";"single-screen";"term";"1";"ADS";9;13,16;"no error";"noerror";"German";"wsi-goettingen"
"1398";"M317";"353";"M";"single-screen";"term";"1";"IDS";10;3,83;"no error";"noerror";"German";"wsi-goettingen"
"1399";"M317";"353";"M";"single-screen";"term";"1";"ADS";11;6,39;"no error";"noerror";"German";"wsi-goettingen"
"1400";"M317";"353";"M";"single-screen";"term";"1";"IDS";12;8,68;"no error";"noerror";"German";"wsi-goettingen"
"1401";"M317";"353";"M";"single-screen";"term";"1";"IDS";13;3,59;"no error";"noerror";"German";"wsi-goettingen"
"1402";"M317";"353";"M";"single-screen";"term";"1";"ADS";14;11,24;"no error";"noerror";"German";"wsi-goettingen"
"1403";"M317";"353";"M";"single-screen";"term";"1";"ADS";15;6,46;"no error";"noerror";"German";"wsi-goettingen"
"1404";"M317";"353";"M";"single-screen";"term";"1";"IDS";16;0,44;"no error";"noerror";"German";"wsi-goettingen"
"1405";"M317";"360";"M";"single-screen";"term";"2";"training";-2;16,66;"no error";"noerror";"German";"wsi-goettingen"
"1406";"M317";"360";"M";"single-screen";"term";"2";"training";-1;15,57;"no error";"noerror";"German";"wsi-goettingen"
"1407";"M317";"360";"M";"single-screen";"term";"2";"IDS";1;16,29;"no error";"noerror";"German";"wsi-goettingen"
"1408";"M317";"360";"M";"single-screen";"term";"2";"ADS";2;14,75;"no error";"noerror";"German";"wsi-goettingen"
"1409";"M317";"360";"M";"single-screen";"term";"2";"IDS";3;14,39;"no error";"noerror";"German";"wsi-goettingen"
"1410";"M317";"360";"M";"single-screen";"term";"2";"ADS";4;11,66;"no error";"noerror";"German";"wsi-goettingen"
"1411";"M317";"360";"M";"single-screen";"term";"2";"ADS";5;5,16;"no error";"noerror";"German";"wsi-goettingen"
"1412";"M317";"360";"M";"single-screen";"term";"2";"IDS";6;9,88;"no error";"noerror";"German";"wsi-goettingen"
"1413";"M317";"360";"M";"single-screen";"term";"2";"IDS";7;5,03;"no error";"noerror";"German";"wsi-goettingen"
"1414";"M317";"360";"M";"single-screen";"term";"2";"ADS";8;13,65;"no error";"noerror";"German";"wsi-goettingen"
"1415";"M317";"360";"M";"single-screen";"term";"2";"ADS";9;6,58;"no error";"noerror";"German";"wsi-goettingen"
"1416";"M317";"360";"M";"single-screen";"term";"2";"IDS";10;15,41;"no error";"noerror";"German";"wsi-goettingen"
"1417";"M317";"360";"M";"single-screen";"term";"2";"ADS";11;6,25;"no error";"noerror";"German";"wsi-goettingen"
"1418";"M317";"360";"M";"single-screen";"term";"2";"IDS";12;10,07;"no error";"noerror";"German";"wsi-goettingen"
"1419";"M317";"360";"M";"single-screen";"term";"2";"IDS";13;3,13;"no error";"noerror";"German";"wsi-goettingen"
"1420";"M317";"360";"M";"single-screen";"term";"2";"ADS";14;8,13;"no error";"noerror";"German";"wsi-goettingen"
"1421";"M317";"360";"M";"single-screen";"term";"2";"ADS";15;2,64;"no error";"noerror";"German";"wsi-goettingen"
"1422";"M317";"360";"M";"single-screen";"term";"2";"IDS";16;6,84;"no error";"noerror";"German";"wsi-goettingen"
"1423";"M318";"282";"M";"single-screen";"term";"1";"training";-2;17,45;"no error";"error";"German";"wsi-goettingen"
"1424";"M318";"282";"M";"single-screen";"term";"1";"training";-1;16,46;"no error";"error";"German";"wsi-goettingen"
"1425";"M318";"282";"M";"single-screen";"term";"1";"ADS";1;15,15;"no error";"error";"German";"wsi-goettingen"
"1426";"M318";"282";"M";"single-screen";"term";"1";"IDS";2;13,68;"no error";"error";"German";"wsi-goettingen"
"1427";"M318";"282";"M";"single-screen";"term";"1";"ADS";3;16,02;"no error";"error";"German";"wsi-goettingen"
"1428";"M318";"282";"M";"single-screen";"term";"1";"IDS";4;5,44;"no error";"error";"German";"wsi-goettingen"
"1429";"M318";"282";"M";"single-screen";"term";"1";"IDS";5;14,28;"no error";"error";"German";"wsi-goettingen"
"1430";"M318";"282";"M";"single-screen";"term";"1";"ADS";6;12,82;"no error";"error";"German";"wsi-goettingen"
"1431";"M318";"282";"M";"single-screen";"term";"1";"ADS";7;15,69;"no error";"error";"German";"wsi-goettingen"
"1432";"M318";"282";"M";"single-screen";"term";"1";"IDS";8;18;"no error";"error";"German";"wsi-goettingen"
"1433";"M318";"282";"M";"single-screen";"term";"1";"IDS";9;15,1;"error";"error";"German";"wsi-goettingen"
"1434";"M318";"282";"M";"single-screen";"term";"1";"ADS";10;4,87;"no error";"error";"German";"wsi-goettingen"
"1435";"M318";"282";"M";"single-screen";"term";"1";"IDS";11;5,54;"no error";"error";"German";"wsi-goettingen"
"1436";"M318";"282";"M";"single-screen";"term";"1";"ADS";12;9,48;"no error";"error";"German";"wsi-goettingen"
"1437";"M318";"282";"M";"single-screen";"term";"1";"ADS";13;4,27;"no error";"error";"German";"wsi-goettingen"
"1438";"M318";"282";"M";"single-screen";"term";"1";"IDS";14;3,5;"no error";"error";"German";"wsi-goettingen"
"1439";"M318";"282";"M";"single-screen";"term";"1";"IDS";15;3,28;"no error";"error";"German";"wsi-goettingen"
"1440";"M318";"282";"M";"single-screen";"term";"1";"ADS";16;15,75;"no error";"error";"German";"wsi-goettingen"
"1441";"M318";"289";"M";"single-screen";"term";"2";"training";-2;16;"no error";"error";"German";"wsi-goettingen"
"1442";"M318";"289";"M";"single-screen";"term";"2";"training";-1;13,92;"no error";"error";"German";"wsi-goettingen"
"1443";"M318";"289";"M";"single-screen";"term";"2";"ADS";1;14,57;"no error";"error";"German";"wsi-goettingen"
"1444";"M318";"289";"M";"single-screen";"term";"2";"IDS";2;15,67;"no error";"error";"German";"wsi-goettingen"
"1445";"M318";"289";"M";"single-screen";"term";"2";"ADS";3;4,8;"no error";"error";"German";"wsi-goettingen"
"1446";"M318";"289";"M";"single-screen";"term";"2";"IDS";4;5,89;"no error";"error";"German";"wsi-goettingen"
"1447";"M318";"289";"M";"single-screen";"term";"2";"IDS";5;2,28;"no error";"error";"German";"wsi-goettingen"
"1448";"M318";"289";"M";"single-screen";"term";"2";"ADS";6;3,37;"no error";"error";"German";"wsi-goettingen"
"1449";"M318";"289";"M";"single-screen";"term";"2";"ADS";7;3,5;"no error";"error";"German";"wsi-goettingen"
"1450";"M318";"289";"M";"single-screen";"term";"2";"IDS";8;12,53;"no error";"error";"German";"wsi-goettingen"
"1451";"M318";"289";"M";"single-screen";"term";"2";"IDS";9;3,4;"no error";"error";"German";"wsi-goettingen"
"1452";"M318";"289";"M";"single-screen";"term";"2";"ADS";10;9,16;"no error";"error";"German";"wsi-goettingen"
"1453";"M318";"289";"M";"single-screen";"term";"2";"IDS";11;3,83;"no error";"error";"German";"wsi-goettingen"
"1454";"M318";"289";"M";"single-screen";"term";"2";"ADS";12;2,96;"no error";"error";"German";"wsi-goettingen"
"1455";"M318";"289";"M";"single-screen";"term";"2";"ADS";13;11,68;"no error";"error";"German";"wsi-goettingen"
"1456";"M318";"289";"M";"single-screen";"term";"2";"IDS";14;2,75;"no error";"error";"German";"wsi-goettingen"
"1457";"M318";"289";"M";"single-screen";"term";"2";"IDS";15;13,28;"no error";"error";"German";"wsi-goettingen"
"1458";"M318";"289";"M";"single-screen";"term";"2";"ADS";16;2,4;"no error";"error";"German";"wsi-goettingen"
"1459";"M319";"363";"F";"single-screen";"term";"1";"training";-2;8,35;"no error";"noerror";"German";"wsi-goettingen"
"1460";"M319";"363";"F";"single-screen";"term";"1";"training";-1;10,36;"no error";"noerror";"German";"wsi-goettingen"
"1461";"M319";"363";"F";"single-screen";"term";"1";"IDS";1;15,13;"no error";"noerror";"German";"wsi-goettingen"
"1462";"M319";"363";"F";"single-screen";"term";"1";"ADS";2;4,81;"no error";"noerror";"German";"wsi-goettingen"
"1463";"M319";"363";"F";"single-screen";"term";"1";"ADS";3;7,73;"no error";"noerror";"German";"wsi-goettingen"
"1464";"M319";"363";"F";"single-screen";"term";"1";"IDS";4;4,82;"no error";"noerror";"German";"wsi-goettingen"
"1465";"M319";"363";"F";"single-screen";"term";"1";"ADS";5;5,89;"no error";"noerror";"German";"wsi-goettingen"
"1466";"M319";"363";"F";"single-screen";"term";"1";"IDS";6;13,93;"no error";"noerror";"German";"wsi-goettingen"
"1467";"M319";"363";"F";"single-screen";"term";"1";"ADS";7;0,51;"no error";"noerror";"German";"wsi-goettingen"
"1468";"M319";"363";"F";"single-screen";"term";"1";"IDS";8;12,36;"no error";"noerror";"German";"wsi-goettingen"
"1469";"M319";"363";"F";"single-screen";"term";"1";"ADS";9;5,73;"no error";"noerror";"German";"wsi-goettingen"
"1470";"M319";"363";"F";"single-screen";"term";"1";"IDS";10;5,37;"no error";"noerror";"German";"wsi-goettingen"
"1471";"M319";"363";"F";"single-screen";"term";"1";"IDS";11;10,98;"no error";"noerror";"German";"wsi-goettingen"
"1472";"M319";"363";"F";"single-screen";"term";"1";"ADS";12;4,03;"no error";"noerror";"German";"wsi-goettingen"
"1473";"M319";"363";"F";"single-screen";"term";"1";"IDS";13;2,58;"no error";"noerror";"German";"wsi-goettingen"
"1474";"M319";"363";"F";"single-screen";"term";"1";"ADS";14;7,06;"no error";"noerror";"German";"wsi-goettingen"
"1475";"M319";"363";"F";"single-screen";"term";"1";"IDS";15;4,79;"no error";"noerror";"German";"wsi-goettingen"
"1476";"M319";"363";"F";"single-screen";"term";"1";"ADS";16;2,21;"no error";"noerror";"German";"wsi-goettingen"
"1477";"M319";"383";"F";"single-screen";"term";"2";"training";-2;14,99;"no error";"noerror";"German";"wsi-goettingen"
"1478";"M319";"383";"F";"single-screen";"term";"2";"training";-1;3,92;"no error";"noerror";"German";"wsi-goettingen"
"1479";"M319";"383";"F";"single-screen";"term";"2";"IDS";1;8,23;"no error";"noerror";"German";"wsi-goettingen"
"1480";"M319";"383";"F";"single-screen";"term";"2";"ADS";2;3,88;"no error";"noerror";"German";"wsi-goettingen"
"1481";"M319";"383";"F";"single-screen";"term";"2";"ADS";3;1,85;"no error";"noerror";"German";"wsi-goettingen"
"1482";"M319";"383";"F";"single-screen";"term";"2";"IDS";4;2,47;"no error";"noerror";"German";"wsi-goettingen"
"1483";"M319";"383";"F";"single-screen";"term";"2";"ADS";5;16,75;"no error";"noerror";"German";"wsi-goettingen"
"1484";"M319";"383";"F";"single-screen";"term";"2";"IDS";6;5,29;"no error";"noerror";"German";"wsi-goettingen"
"1485";"M319";"383";"F";"single-screen";"term";"2";"ADS";7;5,2;"no error";"noerror";"German";"wsi-goettingen"
"1486";"M319";"383";"F";"single-screen";"term";"2";"IDS";8;7,26;"no error";"noerror";"German";"wsi-goettingen"
"1487";"M319";"383";"F";"single-screen";"term";"2";"ADS";9;6,35;"no error";"noerror";"German";"wsi-goettingen"
"1488";"M319";"383";"F";"single-screen";"term";"2";"IDS";10;5,08;"no error";"noerror";"German";"wsi-goettingen"
"1489";"M319";"383";"F";"single-screen";"term";"2";"IDS";11;1,77;"no error";"noerror";"German";"wsi-goettingen"
"1490";"M319";"383";"F";"single-screen";"term";"2";"ADS";12;7,53;"no error";"noerror";"German";"wsi-goettingen"
"1491";"M319";"383";"F";"single-screen";"term";"2";"IDS";13;2,95;"no error";"noerror";"German";"wsi-goettingen"
"1492";"M319";"383";"F";"single-screen";"term";"2";"ADS";14;8,18;"no error";"noerror";"German";"wsi-goettingen"
"1493";"M319";"383";"F";"single-screen";"term";"2";"IDS";15;2,26;"no error";"noerror";"German";"wsi-goettingen"
"1494";"M319";"383";"F";"single-screen";"term";"2";"ADS";16;2,93;"no error";"noerror";"German";"wsi-goettingen"
"1495";"M320";"276";"M";"single-screen";"term";"1";"training";-2;17,54;"no error";"noerror";"German";"wsi-goettingen"
"1496";"M320";"276";"M";"single-screen";"term";"1";"training";-1;16,54;"no error";"noerror";"German";"wsi-goettingen"
"1497";"M320";"276";"M";"single-screen";"term";"1";"ADS";1;11,09;"no error";"noerror";"German";"wsi-goettingen"
"1498";"M320";"276";"M";"single-screen";"term";"1";"IDS";2;15,25;"no error";"noerror";"German";"wsi-goettingen"
"1499";"M320";"276";"M";"single-screen";"term";"1";"IDS";3;14,87;"no error";"noerror";"German";"wsi-goettingen"
"1500";"M320";"276";"M";"single-screen";"term";"1";"ADS";4;10,74;"no error";"noerror";"German";"wsi-goettingen"
"1501";"M320";"276";"M";"single-screen";"term";"1";"IDS";5;16,43;"no error";"noerror";"German";"wsi-goettingen"
